Client_ID,Company_Name,Industry,Region,Plan,Lead_Source,Account_Age_Months,Contract_Length_Months,Monthly_Usage_Score,Support_Tickets_Last30Days,Payment_Delay_Days,Monthly_Revenue_USD,Last_Renewal_Date,Churn_Probability,Risk_Category,Renewal_Status
CL04372,Omni Holdings,Healthcare,North,Premium,Partner,36,12,78.2,3,14,5018.87,31-08-2025,0.07,Low,Yes
CL04373,Vertex Logistics,IT Services,North,Premium,Outbound,9,12,73.9,2,61,3526.88,16-09-2024,0.504,High,Yes
CL04374,Nova Manufacturing,Healthcare,Central,Standard,Partner,18,12,44.2,7,17,1972.17,14-04-2025,0.354,High,No
CL04375,Sky Services,Finance,North,Enterprise,Partner,10,48,96,4,9,9042.33,04-10-2025,0.008,Low,Yes
CL04376,Crest Services,Retail,South,Enterprise,Inbound,20,36,45.7,5,8,11835.29,18-09-2024,0.058,Low,Yes
CL04377,Vertex Services,Healthcare,West,Enterprise,Partner,33,36,65.8,5,16,8691.34,22-04-2024,0.022,Low,Yes
CL04378,Vertex Holdings,Telecom,South,Premium,Inbound,23,12,81.1,2,11,3493.84,24-10-2024,0.061,Low,Yes
CL04379,Blue Enterprises,IT Services,Central,Standard,Outbound,49,6,51.6,12,28,2605.37,02-12-2025,0.691,High,No
CL04380,Quantum Manufacturing,Finance,South,Basic,Partner,23,6,58.2,5,20,2374.87,02-02-2025,0.39,High,Yes
CL04381,Green Enterprises,IT Services,North,Enterprise,Inbound,21,24,59.9,4,17,6273.28,08-05-2025,0.124,Low,Yes
CL04382,Apex Solutions,IT Services,South,Premium,Referral,42,36,54.7,7,14,6093.22,28-03-2024,0.059,Low,Yes
CL04383,Blue Holdings,Finance,East,Standard,Marketplace,23,12,47.6,6,12,2539.45,19-08-2024,0.288,Medium,Yes
CL04384,Sky Networks,Finance,South,Basic,Inbound,26,6,44,7,14,1580.88,21-09-2025,0.522,High,No
CL04385,Quantum Logistics,Telecom,East,Enterprise,Event,28,36,74.3,3,6,11095.33,30-07-2025,0.012,Low,Yes
CL04386,Nova Networks,Finance,Central,Enterprise,Event,45,36,70.1,4,11,7627.55,17-05-2024,0.025,Low,Yes
CL04387,Orion Logistics,Construction,Central,Premium,Inbound,11,24,76,9,28,4917.27,17-10-2025,0.119,Low,Yes
CL04388,Pioneer Logistics,IT Services,South,Premium,Inbound,26,36,86.2,11,26,4911.98,21-03-2025,0.059,Low,No
CL04389,Prime Networks,IT Services,South,Standard,Inbound,28,24,51,1,16,3614.88,27-08-2024,0.115,Low,Yes
CL04390,Crest Holdings,IT Services,East,Standard,Inbound,21,24,35.5,2,9,2833.14,19-06-2024,0.134,Low,Yes
CL04391,Pioneer Services,Manufacturing,Central,Basic,Event,17,12,10.1,12,22,1939.14,01-07-2024,0.881,High,Yes
CL04392,Nova Labs,Finance,Central,Enterprise,Partner,24,36,78.9,6,25,6088.85,28-12-2024,0.042,Low,Yes
CL04393,Sky Solutions,Logistics,South,Basic,Referral,44,6,45.9,5,9,1422.57,27-11-2025,0.358,High,No
CL04394,Nova Technologies,IT Services,West,Premium,Inbound,18,12,68.8,8,14,4958.4,21-11-2024,0.228,Medium,Yes
CL04395,Omni Enterprises,Construction,South,Standard,Marketplace,6,12,46.1,3,5,1655.15,16-06-2025,0.304,Medium,Yes
CL04396,Nova Solutions,Telecom,North,Standard,Inbound,16,6,45.3,4,22,3712.72,10-06-2024,0.507,High,Yes
CL04397,Omni Enterprises,Manufacturing,North,Enterprise,Partner,12,12,80.9,6,19,6458.53,13-04-2024,0.15,Low,Yes
CL04398,Nova Services,IT Services,South,Basic,Partner,16,6,61.1,9,21,1602.91,23-12-2024,0.449,High,Yes
CL04399,Omni Networks,Manufacturing,East,Premium,Outbound,18,12,36.4,3,12,3809.54,26-06-2024,0.236,Medium,Yes
CL04400,Omni Labs,IT Services,North,Basic,Outbound,47,12,40.1,3,50,2338.47,18-07-2024,0.695,High,Yes
CL04401,Quantum Manufacturing,IT Services,West,Basic,Partner,12,12,29.4,3,11,1547.03,10-09-2024,0.447,High,Yes
CL04402,Apex Enterprises,Finance,South,Standard,Inbound,21,6,36.1,8,22,3303.91,11-04-2024,0.477,High,Yes
CL04403,Green Manufacturing,Manufacturing,East,Basic,Inbound,37,6,22.4,12,25,1844.51,03-10-2025,0.909,High,No
CL04404,Quantum Systems,Healthcare,South,Premium,Partner,22,24,68.6,5,3,4310.52,28-03-2025,0.044,Low,Yes
CL04405,Sky Holdings,Construction,North,Standard,Partner,9,24,51.9,5,2,2391.19,20-12-2024,0.165,Low,Yes
CL04406,Green Networks,Logistics,South,Basic,Outbound,18,12,55.5,8,47,849.92,25-10-2024,0.722,High,No
CL04407,Orion Manufacturing,Construction,South,Basic,Referral,30,12,32.1,5,3,1095.49,27-02-2024,0.642,High,No
CL04408,Apex Enterprises,IT Services,East,Premium,Outbound,31,36,46.9,9,14,4449.09,22-11-2025,0.085,Low,Yes
CL04409,Vertex Solutions,Healthcare,North,Premium,Inbound,26,24,61.1,6,37,2675.17,05-09-2025,0.269,Medium,Yes
CL04410,Apex Labs,Finance,East,Standard,Outbound,48,12,37.4,9,67,3104.58,13-08-2025,0.814,High,No
CL04411,Quantum Manufacturing,IT Services,North,Premium,Inbound,35,24,53.5,4,41,6339.66,03-07-2024,0.348,Medium,Yes
CL04412,Blue Technologies,IT Services,West,Premium,Referral,44,12,75,3,5,5762.11,05-04-2024,0.053,Low,Yes
CL04413,Crest Holdings,Logistics,West,Premium,Inbound,37,24,67.3,9,29,5523.46,14-04-2024,0.13,Low,Yes
CL04414,Pioneer Manufacturing,Logistics,North,Standard,Outbound,20,12,60.1,6,5,2802.02,24-03-2025,0.197,Medium,Yes
CL04415,Blue Networks,Retail,South,Premium,Inbound,17,24,57.7,10,1,3932.65,05-06-2025,0.253,Medium,No
CL04416,Crest Manufacturing,Retail,North,Premium,Inbound,21,12,71.5,4,2,2539.97,24-02-2026,0.088,Low,No
CL04417,Orion Logistics,Retail,East,Premium,Outbound,22,24,57,5,21,3115.02,14-03-2025,0.145,Low,Yes
CL04418,Quantum Networks,IT Services,South,Premium,Marketplace,17,24,81.4,5,34,4598.36,26-10-2024,0.143,Low,Yes
CL04419,Sky Enterprises,Healthcare,East,Enterprise,Referral,25,48,78.1,4,16,7085.97,07-07-2025,0.011,Low,Yes
CL04420,Crest Systems,Manufacturing,East,Basic,Partner,22,6,33.5,9,83,969.49,11-06-2025,0.961,High,No
CL04421,Prime Systems,IT Services,Central,Enterprise,Marketplace,22,48,80.5,2,21,16766.5,14-03-2024,0.011,Low,Yes
CL04422,Prime Labs,Construction,East,Standard,Inbound,45,24,46.8,11,39,3003.19,27-05-2024,0.567,High,Yes
CL04423,Sky Holdings,Finance,East,Premium,Event,24,24,85.2,7,40,8095.26,16-07-2025,0.11,Low,Yes
CL04424,Prime Industries,Education,South,Basic,Referral,2,12,35.9,8,35,894.94,27-04-2024,0.874,High,No
CL04425,Omni Holdings,Healthcare,Central,Standard,Inbound,42,12,52,3,13,2467.58,07-10-2025,0.169,Low,Yes
CL04426,Prime Networks,Healthcare,West,Premium,Inbound,16,12,61.1,4,6,3998.65,20-12-2025,0.14,Low,Yes
CL04427,Omni Healthcare,Manufacturing,South,Premium,Referral,6,12,73.1,5,8,2607.3,21-07-2024,0.107,Low,Yes
CL04428,Omni Services,IT Services,West,Basic,Inbound,21,12,49.5,7,27,1468.97,02-03-2025,0.334,Medium,Yes
CL04429,Quantum Enterprises,Manufacturing,South,Premium,Outbound,10,24,59.7,5,10,3628.8,13-10-2024,0.12,Low,Yes
CL04430,Omni Systems,Education,West,Basic,Partner,14,6,19.1,5,7,911.59,13-03-2025,0.722,High,No
CL04431,Orion Services,Logistics,West,Enterprise,Marketplace,16,36,64.2,9,38,6454.8,21-05-2025,0.196,Medium,Yes
CL04432,Pioneer Systems,Finance,North,Enterprise,Referral,15,24,73.8,7,4,9340.01,06-03-2024,0.06,Low,Yes
CL04433,Omni Labs,Retail,West,Basic,Outbound,11,3,51.2,8,16,1415.81,11-12-2025,0.651,High,Yes
CL04434,Nova Industries,Energy,South,Enterprise,Inbound,44,24,68,5,35,6843.09,22-11-2024,0.084,Low,Yes
CL04435,Blue Healthcare,IT Services,South,Enterprise,Inbound,14,24,70.9,7,16,8323.5,16-07-2024,0.129,Low,Yes
CL04436,Omni Networks,Manufacturing,South,Standard,Partner,13,6,29.9,11,33,2285.17,21-03-2024,0.903,High,Yes
CL04437,Prime Holdings,Healthcare,West,Premium,Inbound,10,24,82.2,14,7,4136.65,20-02-2026,0.062,Low,Yes
CL04438,Omni Labs,Education,South,Standard,Referral,18,12,54.8,5,6,1656.42,03-09-2025,0.241,Medium,Yes
CL04439,Quantum Services,Construction,North,Premium,Partner,4,12,68.6,5,10,4327.38,24-01-2025,0.127,Low,Yes
CL04440,Apex Manufacturing,Manufacturing,West,Standard,Event,44,12,62.5,9,17,2407.75,20-11-2025,0.284,Medium,No
CL04441,Blue Holdings,Telecom,North,Standard,Inbound,10,12,53,2,38,2466.03,24-01-2025,0.428,High,Yes
CL04442,Omni Holdings,Telecom,North,Standard,Inbound,21,6,56,2,6,2966.26,13-07-2025,0.187,Medium,Yes
CL04443,Sky Logistics,Manufacturing,South,Basic,Referral,4,3,53.9,10,47,1189.69,25-01-2026,0.884,High,No
CL04444,Omni Logistics,Healthcare,South,Enterprise,Outbound,24,12,76.2,7,29,7259.04,26-07-2025,0.252,Medium,Yes
CL04445,Prime Solutions,Retail,South,Standard,Outbound,28,6,57.1,5,14,2481.54,20-08-2024,0.251,Medium,Yes
CL04446,Apex Technologies,Construction,North,Standard,Inbound,15,24,57.4,5,15,2163.45,08-01-2026,0.26,Medium,No
CL04447,Sky Systems,Manufacturing,Central,Enterprise,Marketplace,6,24,80.7,5,4,5075.65,14-03-2024,0.048,Low,Yes
CL04448,Sky Holdings,Education,West,Standard,Inbound,22,6,46.5,4,19,2654.8,29-12-2025,0.411,High,No
CL04449,Omni Industries,Healthcare,South,Premium,Referral,21,12,63.6,4,11,3229.89,29-01-2026,0.113,Low,Yes
CL04450,Orion Logistics,Education,South,Enterprise,Outbound,50,24,79.3,8,16,7012.42,04-05-2024,0.041,Low,Yes
CL04451,Quantum Holdings,Retail,South,Enterprise,Inbound,4,36,81.3,5,20,6876.43,07-04-2024,0.068,Low,Yes
CL04452,Pioneer Services,Finance,East,Basic,Inbound,4,6,53,6,12,1462.25,31-10-2025,0.425,High,No
CL04453,Prime Networks,Telecom,North,Standard,Inbound,25,6,61.6,10,10,2358.06,16-03-2024,0.404,High,No
CL04454,Prime Healthcare,Telecom,North,Enterprise,Inbound,11,24,84.2,4,14,9748.88,06-10-2025,0.029,Low,Yes
CL04455,Pioneer Systems,Telecom,West,Standard,Inbound,18,12,49.6,2,6,3660.53,10-11-2024,0.239,Medium,Yes
CL04456,Crest Services,IT Services,South,Standard,Outbound,7,6,49,3,30,2365.08,14-03-2024,0.571,High,No
CL04457,Sky Holdings,Logistics,South,Basic,Referral,6,6,47.4,5,19,1082.67,10-06-2025,0.737,High,Yes
CL04458,Orion Solutions,IT Services,Central,Basic,Referral,15,6,34.1,6,44,1124.59,17-09-2024,0.82,High,No
CL04459,Orion Networks,Retail,West,Premium,Outbound,3,12,61.8,6,8,4318.64,16-06-2024,0.221,Medium,Yes
CL04460,Apex Systems,Finance,South,Premium,Referral,40,24,82.5,5,13,4389.5,01-04-2025,0.024,Low,Yes
CL04461,Pioneer Logistics,Retail,West,Enterprise,Outbound,15,36,86.6,5,1,7819.49,18-03-2024,0.017,Low,Yes
CL04462,Nova Enterprises,Finance,North,Premium,Partner,41,24,69.6,3,3,3497.17,10-12-2024,0.039,Low,Yes
CL04463,Apex Technologies,Construction,West,Standard,Partner,26,12,43.4,3,25,2191.4,22-05-2025,0.324,Medium,Yes
CL04464,Crest Labs,IT Services,East,Basic,Inbound,42,6,39.5,7,18,857.02,09-08-2025,0.317,Medium,Yes
CL04465,Sky Holdings,Logistics,West,Enterprise,Event,31,24,85.4,3,11,9176.2,10-03-2025,0.016,Low,Yes
CL04466,Nova Holdings,Healthcare,Central,Standard,Outbound,50,12,51.6,10,4,2138.24,12-04-2024,0.129,Low,Yes
CL04467,Apex Healthcare,IT Services,Central,Standard,Event,26,12,49.3,7,15,2388.58,06-09-2025,0.289,Medium,No
CL04468,Pioneer Labs,IT Services,Central,Enterprise,Inbound,41,12,92.6,4,25,9647.95,05-12-2024,0.033,Low,Yes
CL04469,Crest Logistics,Construction,East,Premium,Inbound,35,24,61.2,1,19,2814.42,07-07-2024,0.076,Low,Yes
CL04470,Vertex Enterprises,Telecom,South,Basic,Inbound,23,6,33.1,6,17,1036.14,07-09-2024,0.643,High,No
CL04471,Vertex Industries,Energy,South,Enterprise,Referral,3,24,76.7,13,3,15756.1,28-06-2025,0.11,Low,Yes
CL04472,Nova Logistics,Construction,West,Enterprise,Marketplace,28,48,80.7,4,13,6932.78,20-07-2024,0.01,Low,Yes
CL04473,Sky Manufacturing,Manufacturing,Central,Basic,Referral,24,12,23.9,11,18,1513.59,01-05-2024,0.81,High,No
CL04474,Pioneer Solutions,Healthcare,North,Enterprise,Outbound,40,24,71.6,11,21,7345.89,25-05-2025,0.103,Low,Yes
CL04475,Quantum Technologies,Logistics,Central,Standard,Outbound,24,24,50,2,37,2182.32,12-06-2025,0.279,Medium,Yes
CL04476,Vertex Networks,Retail,West,Standard,Referral,17,12,55.4,5,6,1898.21,16-01-2025,0.212,Medium,Yes
CL04477,Blue Healthcare,Retail,Central,Enterprise,Referral,34,36,79.6,8,19,10726.07,01-03-2025,0.033,Low,Yes
CL04478,Crest Logistics,Healthcare,Central,Enterprise,Referral,38,36,67.4,4,5,8947.5,26-10-2025,0.012,Low,Yes
CL04479,Apex Manufacturing,Finance,South,Standard,Outbound,18,12,36.1,2,17,2520.5,31-10-2024,0.268,Medium,Yes
CL04480,Blue Technologies,Finance,North,Basic,Event,40,6,51.4,3,17,1598.43,18-11-2025,0.368,High,Yes
CL04481,Omni Services,Manufacturing,North,Basic,Outbound,49,12,22.6,9,32,1015.38,25-11-2025,0.754,High,No
CL04482,Green Holdings,Retail,South,Premium,Referral,8,12,65.3,6,10,2873.19,06-03-2025,0.252,Medium,Yes
CL04483,Green Holdings,Finance,East,Basic,Inbound,30,6,37.4,7,23,1863.49,10-03-2024,0.718,High,Yes
CL04484,Apex Enterprises,Finance,West,Standard,Marketplace,18,12,55.9,3,13,2600.93,31-12-2025,0.207,Medium,Yes
CL04485,Blue Holdings,Manufacturing,Central,Basic,Outbound,20,12,55.8,4,23,1317.46,08-06-2024,0.395,High,Yes
CL04486,Prime Networks,Education,East,Standard,Outbound,9,24,84.5,5,24,1848.05,17-03-2025,0.13,Low,Yes
CL04487,Quantum Solutions,IT Services,North,Basic,Marketplace,9,6,21.4,7,33,1480.72,01-07-2025,0.895,High,No
CL04488,Vertex Services,Healthcare,North,Enterprise,Referral,13,48,85.8,3,23,4993.58,06-05-2024,0.014,Low,Yes
CL04489,Sky Services,Education,North,Basic,Inbound,27,6,31.1,9,3,848.65,27-08-2025,0.515,High,No
CL04490,Green Networks,Finance,South,Standard,Outbound,5,24,66.6,7,37,1698.75,19-05-2025,0.311,Medium,No
CL04491,Prime Systems,Manufacturing,East,Enterprise,Marketplace,14,36,84.5,3,26,12116.34,02-07-2025,0.057,Low,Yes
CL04492,Orion Technologies,Logistics,North,Premium,Marketplace,35,12,81.9,2,13,4272.82,18-06-2024,0.056,Low,Yes
CL04493,Orion Technologies,Finance,South,Basic,Event,31,3,42.4,6,28,1299.51,12-09-2024,0.765,High,No
CL04494,Omni Healthcare,Education,North,Basic,Outbound,4,3,22.3,4,16,844.28,04-10-2024,0.834,High,Yes
CL04495,Crest Solutions,Education,East,Premium,Inbound,6,12,71.1,7,5,4733.69,15-06-2024,0.154,Low,Yes
CL04496,Omni Labs,Finance,South,Standard,Outbound,31,12,55.4,8,7,4301.19,15-04-2025,0.266,Medium,Yes
CL04497,Prime Networks,Retail,East,Premium,Event,33,12,59.2,7,21,4332.06,22-04-2024,0.407,High,Yes
CL04498,Quantum Holdings,IT Services,South,Standard,Marketplace,25,24,50.3,9,16,2717.43,01-09-2024,0.432,High,Yes
CL04499,Nova Healthcare,Manufacturing,Central,Standard,Inbound,8,12,63.1,15,10,2569.73,04-09-2025,0.483,High,Yes
CL04500,Green Solutions,Retail,North,Standard,Inbound,16,12,69.2,9,17,2002.64,18-08-2024,0.21,Medium,No
CL04501,Apex Technologies,Finance,East,Premium,Referral,7,12,51.7,5,18,4644.13,17-07-2024,0.41,High,No
CL04502,Pioneer Enterprises,Finance,West,Enterprise,Inbound,34,48,83.5,4,6,5641.41,09-06-2024,0.007,Low,Yes
CL04503,Green Systems,Manufacturing,East,Basic,Inbound,14,6,31.5,5,14,943.53,22-05-2025,0.722,High,No
CL04504,Quantum Networks,IT Services,Central,Standard,Inbound,5,24,38.4,4,51,2811.44,23-01-2025,0.601,High,No
CL04505,Orion Healthcare,Retail,South,Basic,Outbound,25,12,36.8,3,18,1071.78,05-08-2024,0.372,High,Yes
CL04506,Omni Labs,Manufacturing,South,Standard,Referral,15,6,41,4,19,3287.05,24-07-2024,0.463,High,No
CL04507,Omni Technologies,Education,North,Enterprise,Event,22,12,51.1,10,5,5355.62,17-02-2026,0.256,Medium,No
CL04508,Prime Logistics,IT Services,East,Standard,Event,28,24,46.6,9,38,3352.5,15-04-2024,0.52,High,Yes
CL04509,Sky Industries,Finance,South,Enterprise,Marketplace,31,48,63.7,6,6,7676.75,22-08-2025,0.012,Low,Yes
CL04510,Prime Healthcare,Construction,North,Premium,Partner,14,24,51.2,7,4,3141.65,26-12-2025,0.177,Low,No
CL04511,Prime Networks,Manufacturing,East,Enterprise,Inbound,28,24,57.1,3,27,7064.86,17-01-2025,0.051,Low,Yes
CL04512,Quantum Services,Retail,East,Premium,Outbound,29,24,57.3,4,11,3213.91,12-02-2025,0.196,Medium,Yes
CL04513,Sky Labs,IT Services,North,Basic,Marketplace,23,6,32.4,4,7,1566.63,10-11-2025,0.605,High,No
CL04514,Apex Industries,Logistics,West,Standard,Inbound,49,6,57.5,2,38,2077.48,08-03-2024,0.282,Medium,Yes
CL04515,Omni Enterprises,Finance,East,Standard,Partner,14,12,61.1,4,15,1734.7,14-07-2024,0.267,Medium,Yes
CL04516,Prime Manufacturing,Retail,North,Basic,Partner,32,6,38.1,10,5,1248.44,01-08-2025,0.55,High,No
CL04517,Pioneer Networks,Finance,South,Standard,Event,3,12,51.2,12,8,3011.69,08-03-2025,0.491,High,No
CL04518,Nova Manufacturing,Energy,West,Standard,Referral,34,24,45.9,3,6,2373.26,02-02-2026,0.088,Low,Yes
CL04519,Pioneer Enterprises,Manufacturing,East,Enterprise,Outbound,4,36,63,11,6,8086.76,30-07-2024,0.139,Low,No
CL04520,Green Systems,IT Services,South,Standard,Partner,24,24,46.2,8,9,2535.73,05-12-2025,0.292,Medium,Yes
CL04521,Sky Services,Telecom,South,Premium,Event,6,24,75.4,2,63,5329.78,25-02-2026,0.324,Medium,Yes
CL04522,Pioneer Labs,Finance,East,Enterprise,Partner,54,24,54.9,10,41,13616.01,27-02-2024,0.372,High,No
CL04523,Apex Solutions,Energy,Central,Enterprise,Inbound,23,36,70,5,24,6261.27,24-09-2024,0.069,Low,Yes
CL04524,Prime Networks,Finance,West,Basic,Outbound,15,12,35.1,4,11,2210.6,12-02-2026,0.396,High,Yes
CL04525,Nova Healthcare,Telecom,North,Standard,Partner,7,24,62.2,7,4,3624.2,13-12-2025,0.12,Low,Yes
CL04526,Orion Holdings,Retail,South,Standard,Partner,17,12,32.9,6,9,2122.18,07-05-2024,0.47,High,Yes
CL04527,Crest Networks,Education,Central,Standard,Inbound,26,6,48.1,5,43,2231.46,01-09-2024,0.603,High,Yes
CL04528,Crest Technologies,Energy,North,Standard,Outbound,38,6,53.1,7,12,3546.64,30-05-2025,0.295,Medium,Yes
CL04529,Prime Manufacturing,Finance,Central,Enterprise,Marketplace,14,12,53.1,6,25,11564.74,25-08-2024,0.278,Medium,Yes
CL04530,Pioneer Networks,Manufacturing,Central,Standard,Inbound,39,24,38.1,9,19,2693.01,08-12-2024,0.536,High,Yes
CL04531,Orion Solutions,Manufacturing,North,Standard,Partner,16,12,49.9,5,27,3166.02,30-08-2024,0.438,High,Yes
CL04532,Blue Logistics,Manufacturing,Central,Enterprise,Outbound,11,48,79.2,7,19,5305.55,02-10-2024,0.029,Low,Yes
CL04533,Orion Healthcare,Manufacturing,South,Basic,Outbound,17,6,38.2,9,20,973.57,02-11-2024,0.797,High,No
CL04534,Apex Enterprises,Healthcare,West,Standard,Event,25,12,58.7,7,26,2431.41,16-03-2025,0.456,High,No
CL04535,Omni Healthcare,Finance,South,Premium,Referral,28,12,53,8,30,6276.62,18-09-2025,0.474,High,Yes
CL04536,Apex Systems,Finance,South,Basic,Inbound,35,6,19.9,9,7,2184.91,03-04-2025,0.736,High,No
CL04537,Blue Networks,Retail,East,Premium,Inbound,30,24,63,2,15,4589.33,24-08-2024,0.08,Low,Yes
CL04538,Orion Systems,Finance,West,Standard,Partner,18,12,39.2,7,22,2428.5,19-06-2025,0.509,High,Yes
CL04539,Blue Systems,IT Services,North,Enterprise,Outbound,4,24,67.6,6,1,8921.62,26-10-2025,0.075,Low,Yes
CL04540,Apex Enterprises,IT Services,East,Standard,Outbound,42,12,67.2,4,4,2202.92,14-06-2025,0.14,Low,Yes
CL04541,Blue Technologies,Manufacturing,North,Standard,Marketplace,23,12,53.3,5,20,2086.34,03-10-2025,0.222,Medium,No
CL04542,Pioneer Holdings,Finance,South,Premium,Inbound,21,24,59.2,9,21,3903.93,19-01-2025,0.293,Medium,Yes
CL04543,Apex Enterprises,Manufacturing,South,Basic,Referral,19,3,27.6,7,38,1409.29,01-01-2026,0.896,High,No
CL04544,Prime Logistics,Manufacturing,South,Standard,Referral,35,12,58.5,9,10,2670.07,20-05-2025,0.202,Medium,No
CL04545,Pioneer Solutions,Retail,South,Standard,Marketplace,19,12,52.5,3,7,2973.24,30-07-2025,0.227,Medium,Yes
CL04546,Quantum Labs,Telecom,North,Standard,Referral,45,12,40.4,3,10,2799.55,17-05-2024,0.18,Medium,Yes
CL04547,Pioneer Systems,IT Services,North,Standard,Inbound,22,12,32.6,6,31,2395.95,31-05-2025,0.643,High,No
CL04548,Nova Healthcare,Logistics,North,Premium,Inbound,16,24,87.6,8,15,4520.98,19-03-2024,0.054,Low,Yes
CL04549,Omni Logistics,Logistics,South,Premium,Event,18,36,50.3,2,12,5236.29,25-06-2024,0.083,Low,Yes
CL04550,Blue Holdings,Education,Central,Premium,Partner,11,12,66.3,5,21,4179.67,21-07-2025,0.195,Medium,Yes
CL04551,Pioneer Enterprises,Energy,North,Standard,Inbound,31,6,67.1,2,20,3582.57,04-07-2025,0.178,Low,Yes
CL04552,Prime Manufacturing,IT Services,Central,Basic,Referral,23,12,42.8,5,86,1411.86,23-02-2025,0.917,High,No
CL04553,Orion Services,IT Services,West,Premium,Event,35,24,60.8,5,31,3138.56,21-06-2025,0.141,Low,Yes
CL04554,Blue Solutions,Energy,East,Enterprise,Inbound,18,24,53.9,7,11,10711.13,17-10-2025,0.158,Low,Yes
CL04555,Quantum Healthcare,Retail,East,Standard,Marketplace,53,12,32.7,11,19,2790.51,27-10-2025,0.635,High,Yes
CL04556,Blue Systems,Finance,West,Standard,Inbound,23,6,58.5,10,8,4289.84,07-12-2025,0.265,Medium,Yes
CL04557,Apex Systems,Logistics,North,Standard,Partner,29,6,70.4,5,12,1965.05,07-12-2025,0.266,Medium,Yes
CL04558,Quantum Enterprises,Logistics,East,Standard,Referral,13,12,48.3,7,10,2497.68,14-04-2025,0.343,Medium,Yes
CL04559,Blue Networks,Energy,West,Premium,Partner,7,24,54.3,4,8,4488.4,10-11-2024,0.102,Low,Yes
CL04560,Green Holdings,Construction,East,Basic,Outbound,14,6,40.4,6,23,1035.27,27-02-2024,0.699,High,No
CL04561,Omni Solutions,Education,West,Premium,Outbound,10,24,51.8,8,16,2427.04,06-01-2026,0.207,Medium,Yes
CL04562,Vertex Systems,Manufacturing,North,Basic,Referral,13,12,39.3,7,21,1101.34,20-07-2024,0.627,High,No
CL04563,Quantum Labs,Telecom,West,Standard,Referral,27,12,55.5,12,30,2483.4,27-10-2025,0.483,High,No
CL04564,Vertex Logistics,IT Services,East,Enterprise,Referral,27,36,73.1,2,2,7912.51,28-08-2024,0.013,Low,Yes
CL04565,Crest Services,Manufacturing,South,Standard,Outbound,12,24,50.8,3,34,2577.43,18-10-2024,0.403,High,Yes
CL04566,Quantum Logistics,Energy,South,Basic,Event,26,6,55.2,4,17,1899.44,26-07-2024,0.499,High,Yes
CL04567,Orion Logistics,Manufacturing,East,Enterprise,Outbound,3,24,80.3,4,8,9941.49,15-09-2025,0.02,Low,Yes
CL04568,Orion Solutions,Manufacturing,Central,Enterprise,Partner,8,48,86.1,6,12,6294.74,09-01-2025,0.012,Low,Yes
CL04569,Green Networks,IT Services,East,Premium,Referral,17,36,57,7,14,5607.38,29-01-2026,0.088,Low,Yes
CL04570,Nova Solutions,Telecom,West,Standard,Inbound,8,6,68.2,2,29,3558.81,10-10-2025,0.251,Medium,Yes
CL04571,Omni Industries,Finance,South,Basic,Inbound,39,3,46.7,5,14,1637.22,15-04-2025,0.535,High,No
CL04572,Sky Holdings,Logistics,North,Enterprise,Marketplace,27,24,57,10,24,12170.05,20-09-2025,0.136,Low,Yes
CL04573,Prime Services,Manufacturing,North,Standard,Event,11,12,57.5,4,26,2305.8,02-11-2025,0.447,High,Yes
